TEAM_ID,LEAGUE_ID,SEASON_ID,STANDINGSDATE,CONFERENCE,TEAM,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD,RETURNTOPLAY,block,SEASON,block2,block3
1610612762,0,22020,7/20/2021,West,Utah,72,52,20,0.722,31-5,21-15,,1,2020,1,1
1610612756,0,22020,7/20/2021,West,Phoenix,72,51,21,0.708,27-9,24-12,,1,2020,1,1
1610612743,0,22020,7/20/2021,West,Denver,72,47,25,0.653,25-11,22-14,,1,2020,1,1
1610612746,0,22020,7/20/2021,West,LA Clippers,72,47,25,0.653,26-10,21-15,,1,2020,1,2
1610612742,0,22020,7/20/2021,West,Dallas,72,42,30,0.583,21-15,21-15,,1,2020,1,2
1610612747,0,22020,7/20/2021,West,L.A. Lakers,72,42,30,0.583,21-15,21-15,,2,2020,1,2
1610612757,0,22020,7/20/2021,West,Portland,72,42,30,0.583,20-16,22-14,,2,2020,1,3
1610612744,0,22020,7/20/2021,West,Golden State,72,39,33,0.542,25-11,14-22,,2,2020,1,3
1610612763,0,22020,7/20/2021,West,Memphis,72,38,34,0.528,18-18,20-16,,2,2020,2,3
1610612759,0,22020,7/20/2021,West,San Antonio,72,33,39,0.458,14-22,19-17,,2,2020,2,4
1610612740,0,22020,7/20/2021,West,New Orleans,72,31,41,0.431,18-18,13-23,,3,2020,2,4
1610612758,0,22020,7/20/2021,West,Sacramento,72,31,41,0.431,16-20,15-21,,3,2020,2,4
1610612750,0,22020,7/20/2021,West,Minnesota,72,23,49,0.319,13-23,26-Oct,,3,2020,2,5
1610612760,0,22020,7/20/2021,West,Oklahoma City,72,22,50,0.306,26-Oct,24-Dec,,3,2020,2,5
1610612745,0,22020,7/20/2021,West,Houston,72,17,55,0.236,27-Sep,28-Aug,,3,2020,2,5
1610612755,0,22020,7/20/2021,East,Philadelphia,72,49,23,0.681,29-7,20-16,,1,2020,1,1
1610612751,0,22020,7/20/2021,East,Brooklyn,72,48,24,0.667,28-8,20-16,,1,2020,1,1
1610612749,0,22020,7/20/2021,East,Milwaukee,72,46,26,0.639,26-10,20-16,,1,2020,1,1
1610612737,0,22020,7/20/2021,East,Atlanta,72,41,31,0.569,25-11,16-20,,1,2020,1,2
1610612752,0,22020,7/20/2021,East,New York,72,41,31,0.569,25-11,16-20,,1,2020,1,2
1610612748,0,22020,7/20/2021,East,Miami,72,40,32,0.556,21-15,19-17,,2,2020,1,2
1610612738,0,22020,7/20/2021,East,Boston,72,36,36,0.5,21-15,15-21,,2,2020,1,3
1610612754,0,22020,7/20/2021,East,Indiana,72,34,38,0.472,13-23,21-15,,2,2020,1,3
1610612764,0,22020,7/20/2021,East,Washington,72,34,38,0.472,19-17,15-21,,2,2020,2,3
1610612766,0,22020,7/20/2021,East,Charlotte,72,33,39,0.458,18-18,15-21,,2,2020,2,4
1610612741,0,22020,7/20/2021,East,Chicago,72,31,41,0.431,15-21,16-20,,3,2020,2,4
1610612761,0,22020,7/20/2021,East,Toronto,72,27,45,0.375,16-20,25-Nov,,3,2020,2,4
1610612739,0,22020,7/20/2021,East,Cleveland,72,22,50,0.306,13-23,27-Sep,,3,2020,2,5
1610612753,0,22020,7/20/2021,East,Orlando,72,21,51,0.292,25-Nov,26-Oct,,3,2020,2,5
1610612765,0,22020,7/20/2021,East,Detroit,72,20,52,0.278,13-23,29-Jul,,3,2020,2,5
1610612747,0,22019,10/11/2020,West,L.A. Lakers,71,52,19,0.732,25-10,27-9,,1,2019,1,1
1610612746,0,22019,10/11/2020,West,LA Clippers,72,49,23,0.681,27-9,22-14,,1,2019,1,1
1610612743,0,22019,10/11/2020,West,Denver,73,46,27,0.63,26-11,20-16,,1,2019,1,1
1610612745,0,22019,10/11/2020,West,Houston,72,44,28,0.611,24-12,20-16,,1,2019,1,2
1610612760,0,22019,10/11/2020,West,Oklahoma City,72,44,28,0.611,23-14,21-14,,1,2019,1,2
1610612762,0,22019,10/11/2020,West,Utah,72,44,28,0.611,23-12,21-16,,2,2019,1,2
1610612742,0,22019,10/11/2020,West,Dallas,75,43,32,0.573,20-18,23-14,,2,2019,1,3
1610612757,0,22019,10/11/2020,West,Portland,74,35,39,0.473,21-15,14-24,,2,2019,1,3
1610612763,0,22019,10/11/2020,West,Memphis,73,34,39,0.466,20-17,14-22,,2,2019,2,3
1610612756,0,22019,10/11/2020,West,Phoenix,73,34,39,0.466,17-22,17-17,,2,2019,2,4
1610612759,0,22019,10/11/2020,West,San Antonio,71,32,39,0.451,19-15,13-24,,3,2019,2,4
1610612758,0,22019,10/11/2020,West,Sacramento,72,31,41,0.431,16-19,15-22,,3,2019,2,4
1610612740,0,22019,10/11/2020,West,New Orleans,72,30,42,0.417,15-21,15-21,,3,2019,2,5
1610612750,0,22019,10/11/2020,West,Minnesota,64,19,45,0.297,24-Aug,21-Nov,,3,2019,2,5
1610612744,0,22019,10/11/2020,West,Golden State,65,15,50,0.231,26-Aug,24-Jul,,3,2019,2,5
1610612749,0,22019,10/11/2020,East,Milwaukee,73,56,17,0.767,30-5,26-12,1,1,2019,1,1
1610612761,0,22019,10/11/2020,East,Toronto,72,53,19,0.736,26-10,27-9,1,1,2019,1,1
1610612738,0,22019,10/11/2020,East,Boston,72,48,24,0.667,26-10,22-14,1,1,2019,1,1
1610612754,0,22019,10/11/2020,East,Indiana,73,45,28,0.616,25-11,20-17,1,1,2019,1,2
1610612748,0,22019,10/11/2020,East,Miami,73,44,29,0.603,29-7,15-22,1,1,2019,1,2
1610612755,0,22019,10/11/2020,East,Philadelphia,73,43,30,0.589,31-4,26-Dec,1,2,2019,1,2
1610612751,0,22019,10/11/2020,East,Brooklyn,72,35,37,0.486,20-16,15-21,1,2,2019,1,3
1610612753,0,22019,10/11/2020,East,Orlando,73,33,40,0.452,18-17,15-23,1,2,2019,1,3
1610612764,0,22019,10/11/2020,East,Washington,72,25,47,0.347,16-20,27-Sep,1,2,2019,2,3
1610612766,0,22019,10/11/2020,East,Charlotte,65,23,42,0.354,21-Oct,13-21,0,2,2019,2,4
1610612741,0,22019,10/11/2020,East,Chicago,65,22,43,0.338,14-20,23-Aug,0,3,2019,2,4
1610612752,0,22019,10/11/2020,East,New York,66,21,45,0.318,22-Nov,23-Oct,0,3,2019,2,4
1610612765,0,22019,10/11/2020,East,Detroit,66,20,46,0.303,22-Nov,24-Sep,0,3,2019,2,5
1610612737,0,22019,10/11/2020,East,Atlanta,67,20,47,0.299,14-20,27-Jun,0,3,2019,2,5
1610612739,0,22019,10/11/2020,East,Cleveland,65,19,46,0.292,25-Nov,21-Aug,0,3,2019,2,5
1610612759,0,22013,6/15/2014,West,San Antonio,82,62,20,0.756,32-9,30-11,,1,2013,1,1
1610612760,0,22013,6/15/2014,West,Oklahoma City,82,59,23,0.72,34-7,25-16,,1,2013,1,1
1610612746,0,22013,6/15/2014,West,L.A. Clippers,82,57,25,0.695,34-7,23-18,,1,2013,1,1
1610612745,0,22013,6/15/2014,West,Houston,82,54,28,0.659,33-8,21-20,,1,2013,1,2
1610612757,0,22013,6/15/2014,West,Portland,82,54,28,0.659,31-10,23-18,,1,2013,1,2
1610612744,0,22013,6/15/2014,West,Golden State,82,51,31,0.622,27-14,24-17,,2,2013,1,2
1610612763,0,22013,6/15/2014,West,Memphis,82,50,32,0.61,27-14,23-18,,2,2013,1,3
1610612742,0,22013,6/15/2014,West,Dallas,82,49,33,0.598,26-15,23-18,,2,2013,1,3
1610612756,0,22013,6/15/2014,West,Phoenix,82,48,34,0.585,26-15,22-19,,2,2013,2,3
1610612750,0,22013,6/15/2014,West,Minnesota,82,40,42,0.488,24-17,16-25,,2,2013,2,4
1610612743,0,22013,6/15/2014,West,Denver,82,36,46,0.439,22-19,14-27,,3,2013,2,4
1610612740,0,22013,6/15/2014,West,New Orleans,82,34,48,0.415,22-19,29-Dec,,3,2013,2,4
1610612758,0,22013,6/15/2014,West,Sacramento,82,28,54,0.341,17-24,30-Nov,,3,2013,2,5
1610612747,0,22013,6/15/2014,West,L.A. Lakers,82,27,55,0.329,14-27,13-28,,3,2013,2,5
1610612762,0,22013,6/15/2014,West,Utah,82,25,57,0.305,16-25,Sep-32,,3,2013,2,5
1610612760,0,22012,6/20/2013,West,Oklahoma City,82,60,22,0.732,34-7,26-15,,1,2012,1,1
1610612759,0,22012,6/20/2013,West,San Antonio,82,58,24,0.707,35-6,23-18,,1,2012,1,1
1610612743,0,22012,6/20/2013,West,Denver,82,57,25,0.695,38-3,19-22,,1,2012,1,1
1610612746,0,22012,6/20/2013,West,L.A. Clippers,82,56,26,0.683,32-9,24-17,,1,2012,1,2
1610612763,0,22012,6/20/2013,West,Memphis,82,56,26,0.683,32-9,24-17,,1,2012,1,2
1610612744,0,22012,6/20/2013,West,Golden State,82,47,35,0.573,28-13,19-22,,2,2012,1,2
1610612745,0,22012,6/20/2013,West,Houston,82,45,37,0.549,29-12,16-25,,2,2012,1,3
1610612747,0,22012,6/20/2013,West,L.A. Lakers,82,45,37,0.549,29-12,16-25,,2,2012,1,3
1610612762,0,22012,6/20/2013,West,Utah,82,43,39,0.524,30-11,13-28,,2,2012,2,3
1610612742,0,22012,6/20/2013,West,Dallas,82,41,41,0.5,24-17,17-24,,2,2012,2,4
1610612757,0,22012,6/20/2013,West,Portland,82,33,49,0.402,22-19,30-Nov,,3,2012,2,4
1610612750,0,22012,6/20/2013,West,Minnesota,82,31,51,0.378,20-21,30-Nov,,3,2012,2,4
1610612758,0,22012,6/20/2013,West,Sacramento,82,28,54,0.341,20-21,Aug-33,,3,2012,2,5
1610612740,0,22012,6/20/2013,West,New Orleans,82,27,55,0.329,16-25,30-Nov,,3,2012,2,5
1610612756,0,22012,6/20/2013,West,Phoenix,82,25,57,0.305,17-24,Aug-33,,3,2012,2,5
1610612759,0,22011,6/21/2012,West,San Antonio,66,50,16,0.758,28-5,22-11,,1,2011,1,1
1610612760,0,22011,6/21/2012,West,Oklahoma City,66,47,19,0.712,26-7,21-12,,1,2011,1,1
1610612747,0,22011,6/21/2012,West,L.A. Lakers,66,41,25,0.621,26-7,15-18,,1,2011,1,1
1610612763,0,22011,6/21/2012,West,Memphis,66,41,25,0.621,26-7,15-18,,1,2011,1,2
1610612746,0,22011,6/21/2012,West,L.A. Clippers,66,40,26,0.606,24-9,16-17,,1,2011,1,2
1610612743,0,22011,6/21/2012,West,Denver,66,38,28,0.576,20-13,18-15,,2,2011,1,2
1610612742,0,22011,6/21/2012,West,Dallas,66,36,30,0.545,23-10,13-20,,2,2011,1,3
1610612762,0,22011,6/21/2012,West,Utah,66,36,30,0.545,25-8,22-Nov,,2,2011,1,3
1610612745,0,22011,6/21/2012,West,Houston,66,34,32,0.515,22-11,21-Dec,,2,2011,2,3
1610612756,0,22011,6/21/2012,West,Phoenix,66,33,33,0.5,19-14,14-19,,2,2011,2,4
1610612757,0,22011,6/21/2012,West,Portland,66,28,38,0.424,20-13,25-Aug,,3,2011,2,4
1610612750,0,22011,6/21/2012,West,Minnesota,66,26,40,0.394,13-20,13-20,,3,2011,2,4
1610612744,0,22011,6/21/2012,West,Golden State,66,23,43,0.348,21-Dec,22-Nov,,3,2011,2,5
1610612758,0,22011,6/21/2012,West,Sacramento,66,22,44,0.333,16-17,27-Jun,,3,2011,2,5
1610612740,0,22011,6/21/2012,West,New Orleans,66,21,45,0.318,22-Nov,23-Oct,,3,2011,2,5
1610612759,0,22010,6/12/2011,West,San Antonio,82,61,21,0.744,36-5,25-16,,1,2010,1,1
1610612742,0,22010,6/12/2011,West,Dallas,82,57,25,0.695,29-12,28-13,,1,2010,1,1
1610612747,0,22010,6/12/2011,West,L.A. Lakers,82,57,25,0.695,30-11,27-14,,1,2010,1,1
1610612760,0,22010,6/12/2011,West,Oklahoma City,82,55,27,0.671,30-11,25-16,,1,2010,1,2
1610612743,0,22010,6/12/2011,West,Denver,82,50,32,0.61,33-8,17-24,,1,2010,1,2
1610612757,0,22010,6/12/2011,West,Portland,82,48,34,0.585,30-11,18-23,,2,2010,1,2
1610612763,0,22010,6/12/2011,West,Memphis,82,46,36,0.561,30-11,16-25,,2,2010,1,3
1610612740,0,22010,6/12/2011,West,New Orleans,82,46,36,0.561,28-13,18-23,,2,2010,1,3
1610612745,0,22010,6/12/2011,West,Houston,82,43,39,0.524,25-16,18-23,,2,2010,2,3
1610612756,0,22010,6/12/2011,West,Phoenix,82,40,42,0.488,23-18,17-24,,2,2010,2,4
1610612762,0,22010,6/12/2011,West,Utah,82,39,43,0.476,21-20,18-23,,3,2010,2,4
1610612744,0,22010,6/12/2011,West,Golden State,82,36,46,0.439,26-15,31-Oct,,3,2010,2,4
1610612746,0,22010,6/12/2011,West,L.A. Clippers,82,32,50,0.39,23-18,Sep-32,,3,2010,2,5
1610612758,0,22010,6/12/2011,West,Sacramento,82,24,58,0.293,30-Nov,13-28,,3,2010,2,5
1610612750,0,22010,6/12/2011,West,Minnesota,82,17,65,0.207,29-Dec,May-36,,3,2010,2,5
1610612747,0,22009,6/17/2010,West,L.A. Lakers,82,57,25,0.695,34-7,23-18,,1,2009,1,1
1610612742,0,22009,6/17/2010,West,Dallas,82,55,27,0.671,28-13,27-14,,1,2009,1,1
1610612756,0,22009,6/17/2010,West,Phoenix,82,54,28,0.659,32-9,22-19,,1,2009,1,1
1610612743,0,22009,6/17/2010,West,Denver,82,53,29,0.646,34-7,19-22,,1,2009,1,2
1610612762,0,22009,6/17/2010,West,Utah,82,53,29,0.646,32-9,21-20,,1,2009,1,2
1610612760,0,22009,6/17/2010,West,Oklahoma City,82,50,32,0.61,27-14,23-18,,2,2009,1,2
1610612757,0,22009,6/17/2010,West,Portland,82,50,32,0.61,26-15,24-17,,2,2009,1,3
1610612759,0,22009,6/17/2010,West,San Antonio,82,50,32,0.61,29-12,21-20,,2,2009,1,3
1610612745,0,22009,6/17/2010,West,Houston,82,42,40,0.512,23-18,19-22,,2,2009,2,3
1610612763,0,22009,6/17/2010,West,Memphis,82,40,42,0.488,23-18,17-24,,2,2009,2,4
1610612740,0,22009,6/17/2010,West,New Orleans,82,37,45,0.451,24-17,13-28,,3,2009,2,4
1610612746,0,22009,6/17/2010,West,L.A. Clippers,82,29,53,0.354,21-20,Aug-33,,3,2009,2,4
1610612744,0,22009,6/17/2010,West,Golden State,82,26,56,0.317,18-23,Aug-33,,3,2009,2,5
1610612758,0,22009,6/17/2010,West,Sacramento,82,25,57,0.305,18-23,Jul-34,,3,2009,2,5
1610612750,0,22009,6/17/2010,West,Minnesota,82,15,67,0.183,31-Oct,May-36,,3,2009,2,5
1610612747,0,22008,6/14/2009,West,L.A. Lakers,82,65,17,0.793,36-5,29-12,,1,2008,1,1
1610612743,0,22008,6/14/2009,West,Denver,82,54,28,0.659,33-8,21-20,,1,2008,1,1
1610612757,0,22008,6/14/2009,West,Portland,82,54,28,0.659,34-7,20-21,,1,2008,1,1
1610612759,0,22008,6/14/2009,West,San Antonio,82,54,28,0.659,28-13,26-15,,1,2008,1,2
1610612745,0,22008,6/14/2009,West,Houston,82,53,29,0.646,33-8,20-21,,1,2008,1,2
1610612742,0,22008,6/14/2009,West,Dallas,82,50,32,0.61,32-9,18-23,,2,2008,1,2
1610612740,0,22008,6/14/2009,West,New Orleans,82,49,33,0.598,28-13,21-20,,2,2008,1,3
1610612762,0,22008,6/14/2009,West,Utah,82,48,34,0.585,33-8,15-26,,2,2008,1,3
1610612756,0,22008,6/14/2009,West,Phoenix,82,46,36,0.561,28-13,18-23,,2,2008,2,3
1610612744,0,22008,6/14/2009,West,Golden State,82,29,53,0.354,21-20,Aug-33,,2,2008,2,4
1610612763,0,22008,6/14/2009,West,Memphis,82,24,58,0.293,16-25,Aug-33,,3,2008,2,4
1610612750,0,22008,6/14/2009,West,Minnesota,82,24,58,0.293,30-Nov,13-28,,3,2008,2,4
1610612760,0,22008,6/14/2009,West,Oklahoma City,82,23,59,0.28,15-26,Aug-33,,3,2008,2,5
1610612746,0,22008,6/14/2009,West,L.A. Clippers,82,19,63,0.232,30-Nov,Aug-33,,3,2008,2,5
1610612758,0,22008,6/14/2009,West,Sacramento,82,17,65,0.207,30-Nov,Jun-35,,3,2008,2,5
1610612747,0,22007,6/17/2008,West,L.A. Lakers,82,57,25,0.695,30-11,27-14,,1,2007,1,1
1610612740,0,22007,6/17/2008,West,New Orleans,82,56,26,0.683,30-11,26-15,,1,2007,1,1
1610612759,0,22007,6/17/2008,West,San Antonio,82,56,26,0.683,34-7,22-19,,1,2007,1,1
1610612745,0,22007,6/17/2008,West,Houston,82,55,27,0.671,31-10,24-17,,1,2007,1,2
1610612756,0,22007,6/17/2008,West,Phoenix,82,55,27,0.671,30-11,25-16,,1,2007,1,2
1610612762,0,22007,6/17/2008,West,Utah,82,54,28,0.659,37-4,17-24,,2,2007,1,2
1610612742,0,22007,6/17/2008,West,Dallas,82,51,31,0.622,34-7,17-24,,2,2007,1,3
1610612743,0,22007,6/17/2008,West,Denver,82,50,32,0.61,33-8,17-24,,2,2007,1,3
1610612744,0,22007,6/17/2008,West,Golden State,82,48,34,0.585,27-14,21-20,,2,2007,2,3
1610612757,0,22007,6/17/2008,West,Portland,82,41,41,0.5,28-13,13-28,,2,2007,2,4
1610612758,0,22007,6/17/2008,West,Sacramento,82,38,44,0.463,26-15,29-Dec,,3,2007,2,4
1610612746,0,22007,6/17/2008,West,L.A. Clippers,82,23,59,0.28,13-28,31-Oct,,3,2007,2,4
1610612763,0,22007,6/17/2008,West,Memphis,82,22,60,0.268,14-27,Aug-33,,3,2007,2,5
1610612750,0,22007,6/17/2008,West,Minnesota,82,22,60,0.268,15-26,Jul-34,,3,2007,2,5
1610612760,0,22007,6/17/2008,West,Seattle,82,20,62,0.244,13-28,Jul-34,,3,2007,2,5
1610612742,0,22006,6/14/2007,West,Dallas,82,67,15,0.817,36-5,31-10,,1,2006,1,1
1610612756,0,22006,6/14/2007,West,Phoenix,82,61,21,0.744,33-8,28-13,,1,2006,1,1
1610612759,0,22006,6/14/2007,West,San Antonio,82,58,24,0.707,31-10,27-14,,1,2006,1,1
1610612745,0,22006,6/14/2007,West,Houston,82,52,30,0.634,28-13,24-17,,1,2006,1,2
1610612762,0,22006,6/14/2007,West,Utah,82,51,31,0.622,31-10,20-21,,1,2006,1,2
1610612743,0,22006,6/14/2007,West,Denver,82,45,37,0.549,23-18,22-19,,2,2006,1,2
1610612744,0,22006,6/14/2007,West,Golden State,82,42,40,0.512,30-11,29-Dec,,2,2006,1,3
1610612747,0,22006,6/14/2007,West,L.A. Lakers,82,42,40,0.512,25-16,17-24,,2,2006,1,3
1610612746,0,22006,6/14/2007,West,L.A. Clippers,82,40,42,0.488,25-16,15-26,,2,2006,2,3
1610612740,0,22006,6/14/2007,West,New Orleans/Oklahoma City,82,39,43,0.476,24-17,15-26,,2,2006,2,4
1610612758,0,22006,6/14/2007,West,Sacramento,82,33,49,0.402,20-21,13-28,,3,2006,2,4
1610612750,0,22006,6/14/2007,West,Minnesota,82,32,50,0.39,20-21,29-Dec,,3,2006,2,4
